benchmark,case_index,cells_per_side,sweep,updates,misses,multiple_root_updates,root_branch_switches,max_update_displacement,mean_update_displacement,max_net_endpoint_displacement,max_two_sweep_endpoint_displacement,mean_c1_mismatch_before,max_c1_mismatch_before,mean_c1_mismatch_after,max_c1_mismatch_after,max_area_residual
circles,0,64,37,45,3,18,0,5.91630910928842e-11,1.7785405430425444e-12,5.915978817938594e-11,0.0,9.729507623392547e-06,0.0003650719599146091,9.729522623971704e-06,0.0003650719691262367,0.0
circles,0,64,38,45,3,18,0,5.915979511827985e-11,1.7784962112203805e-12,5.915978817938594e-11,0.0,9.729522623971704e-06,0.0003650719691262367,9.729507623392547e-06,0.0003650719599146091,0.0
circles,0,64,39,45,3,18,0,5.91630910928842e-11,1.7785405430425444e-12,5.915978817938594e-11,0.0,9.729507623392547e-06,0.0003650719599146091,9.729522623971704e-06,0.0003650719691262367,0.0
circles,0,64,40,45,3,18,0,5.915979511827985e-11,1.7784962112203805e-12,5.915978817938594e-11,0.0,9.729522623971704e-06,0.0003650719691262367,9.729507623392547e-06,0.0003650719599146091,0.0
circles,0,64,41,45,3,18,0,5.91630910928842e-11,1.7785405430425444e-12,5.915978817938594e-11,0.0,9.729507623392547e-06,0.0003650719599146091,9.729522623971704e-06,0.0003650719691262367,0.0
circles,0,64,42,45,3,18,0,5.915979511827985e-11,1.7784962112203805e-12,5.915978817938594e-11,0.0,9.729522623971704e-06,0.0003650719691262367,9.729507623392547e-06,0.0003650719599146091,0.0
circles,0,64,43,45,3,18,0,5.91630910928842e-11,1.7785405430425444e-12,5.915978817938594e-11,0.0,9.729507623392547e-06,0.0003650719599146091,9.729522623971704e-06,0.0003650719691262367,0.0
circles,0,64,44,45,3,18,0,5.915979511827985e-11,1.7784962112203805e-12,5.915978817938594e-11,0.0,9.729522623971704e-06,0.0003650719691262367,9.729507623392547e-06,0.0003650719599146091,0.0
circles,0,64,45,45,3,18,0,5.91630910928842e-11,1.7785405430425444e-12,5.915978817938594e-11,0.0,9.729507623392547e-06,0.0003650719599146091,9.729522623971704e-06,0.0003650719691262367,0.0
circles,0,64,46,45,3,18,0,5.915979511827985e-11,1.7784962112203805e-12,5.915978817938594e-11,0.0,9.729522623971704e-06,0.0003650719691262367,9.729507623392547e-06,0.0003650719599146091,0.0
circles,0,64,47,45,3,18,0,5.91630910928842e-11,1.7785405430425444e-12,5.915978817938594e-11,0.0,9.729507623392547e-06,0.0003650719599146091,9.729522623971704e-06,0.0003650719691262367,0.0
circles,0,64,48,45,3,18,0,5.915979511827985e-11,1.7784962112203805e-12,5.915978817938594e-11,0.0,9.729522623971704e-06,0.0003650719691262367,9.729507623392547e-06,0.0003650719599146091,0.0
circles,0,64,49,45,3,18,0,5.91630910928842e-11,1.7785405430425444e-12,5.915978817938594e-11,0.0,9.729507623392547e-06,0.0003650719599146091,9.729522623971704e-06,0.0003650719691262367,0.0
circles,0,64,50,45,3,18,0,5.915979511827985e-11,1.7784962112203805e-12,5.915978817938594e-11,0.0,9.729522623971704e-06,0.0003650719691262367,9.729507623392547e-06,0.0003650719599146091,0.0
circles,0,64,51,45,3,18,0,5.91630910928842e-11,1.7785405430425444e-12,5.915978817938594e-11,0.0,9.729507623392547e-06,0.0003650719599146091,9.729522623971704e-06,0.0003650719691262367,0.0
circles,0,64,52,45,3,18,0,5.915979511827985e-11,1.7784962112203805e-12,5.915978817938594e-11,0.0,9.729522623971704e-06,0.0003650719691262367,9.729507623392547e-06,0.0003650719599146091,0.0
